Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
40.0,-43.75,31.0,381.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,30.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,383.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,30.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,30.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,30.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.75,31.0,382.0
40.0,-43.81,31.0,382.0
40.0,-43.81,31.0,382.0
40.0,-43.81,31.0,382.0
40.0,-43.81,31.0,382.0
40.0,-43.81,31.0,382.0
40.0,-43.81,31.0,382.0
50.0,-43.69,29.0,406.0
50.0,-34.69,27.0,425.0
50.0,-29.75,27.0,428.0
50.0,-29.5,27.0,429.0
50.0,-29.5,27.0,428.0
50.0,-29.56,27.0,428.0
50.0,-29.62,27.0,428.0
50.0,-29.62,27.0,428.0
50.0,-29.69,27.0,428.0
50.0,-29.75,27.0,428.0
50.0,-29.75,27.0,428.0
50.0,-29.81,27.0,428.0
50.0,-29.81,27.0,428.0
50.0,-29.81,27.0,428.0
50.0,-29.87,27.0,428.0
50.0,-29.87,27.0,428.0
50.0,-29.87,27.0,428.0
50.0,-29.87,27.0,428.0
50.0,-29.87,27.0,429.0
50.0,-29.87,27.0,428.0
50.0,-29.87,27.0,428.0
50.0,-29.87,27.0,429.0
50.0,-29.87,27.0,428.0
50.0,-29.87,27.0,428.0
50.0,-29.87,27.0,429.0
50.0,-29.5,27.0,430.0
50.0,-29.44,27.0,430.0
50.0,-29.44,27.0,430.0
50.0,-29.5,27.0,430.0
50.0,-29.5,27.0,430.0
50.0,-29.5,27.0,430.0
50.0,-29.56,27.0,430.0
50.0,-29.56,27.0,430.0
50.0,-29.56,27.0,430.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,429.0
50.0,-29.62,27.0,429.0
50.0,-29.62,27.0,429.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,429.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,430.0
50.0,-29.62,27.0,430.0
60.0,-29.62,26.0,449.0
60.0,-21.31,24.0,469.0
60.0,-16.37,24.0,473.0
60.0,-15.69,24.0,474.0
60.0,-15.69,24.0,473.0
60.0,-15.75,24.0,473.0
60.0,-15.75,24.0,473.0
60.0,-15.81,24.0,474.0
60.0,-15.81,24.0,474.0
60.0,-15.75,24.0,474.0
60.0,-15.75,24.0,474.0
60.0,-15.81,24.0,474.0
60.0,-15.81,24.0,474.0
60.0,-15.81,24.0,474.0
60.0,-15.88,24.0,474.0
60.0,-15.88,24.0,474.0
60.0,-15.88,24.0,474.0
60.0,-15.88,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,473.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,473.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,473.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
60.0,-15.94,24.0,474.0
70.0,-15.44,23.0,496.0
70.0,-6.81,21.0,511.0
70.0,-2.88,21.0,515.0
70.0,-2.5,21.0,515.0
70.0,-2.5,21.0,515.0
70.0,-2.56,21.0,516.0
70.0,-2.56,21.0,515.0
70.0,-2.63,21.0,515.0
70.0,-2.63,21.0,515.0
70.0,-2.69,21.0,516.0
70.0,-2.69,21.0,516.0
70.0,-2.69,21.0,516.0
70.0,-2.75,21.0,516.0
70.0,-2.75,21.0,516.0
70.0,-2.69,21.0,516.0
70.0,-2.69,21.0,515.0
70.0,-2.69,21.0,516.0
70.0,-2.69,21.0,516.0
70.0,-2.69,21.0,516.0
70.0,-2.75,21.0,516.0
70.0,-2.75,21.0,516.0
70.0,-2.75,21.0,516.0
