Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,336.0
30.0,-57.81,45.0,335.0
40.0,-57.75,42.0,358.0
40.0,-48.25,39.0,379.0
40.0,-43.63,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,383.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,383.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,383.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
40.0,-43.44,38.0,382.0
50.0,-43.0,36.0,408.0
50.0,-33.88,33.0,425.0
50.0,-29.25,33.0,428.0
50.0,-29.12,33.0,428.0
50.0,-29.19,33.0,428.0
50.0,-29.31,33.0,428.0
50.0,-29.37,33.0,428.0
50.0,-29.44,33.0,428.0
50.0,-29.5,33.0,428.0
50.0,-29.56,33.0,428.0
50.0,-29.56,33.0,429.0
50.0,-29.62,33.0,429.0
50.0,-29.69,33.0,428.0
50.0,-29.69,33.0,428.0
50.0,-29.75,33.0,429.0
50.0,-29.75,33.0,429.0
50.0,-29.81,33.0,428.0
50.0,-29.81,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,428.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,428.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,428.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,428.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,428.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,428.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,428.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
50.0,-29.69,33.0,429.0
60.0,-29.62,31.0,450.0
60.0,-20.69,29.0,470.0
60.0,-16.06,28.0,473.0
60.0,-15.44,28.0,473.0
60.0,-15.44,28.0,473.0
60.0,-15.31,28.0,473.0
60.0,-15.44,28.0,473.0
60.0,-15.5,28.0,473.0
60.0,-15.5,28.0,474.0
60.0,-15.56,28.0,473.0
60.0,-15.63,28.0,473.0
60.0,-15.69,28.0,474.0
60.0,-15.69,28.0,473.0
60.0,-15.75,28.0,474.0
60.0,-15.75,28.0,478.0
60.0,-14.25,28.0,478.0
60.0,-14.31,28.0,478.0
60.0,-14.31,28.0,479.0
60.0,-14.38,28.0,479.0
60.0,-14.38,28.0,478.0
60.0,-14.44,28.0,478.0
60.0,-14.44,28.0,479.0
60.0,-14.44,28.0,479.0
60.0,-14.5,28.0,478.0
60.0,-14.5,28.0,478.0
60.0,-14.5,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,479.0
60.0,-14.56,28.0,479.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,479.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,479.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
60.0,-14.56,28.0,478.0
70.0,-14.56,26.0,495.0
70.0,-7.25,25.0,511.0
70.0,-3.44,25.0,515.0
70.0,-2.56,25.0,516.0
70.0,-2.63,25.0,515.0
70.0,-2.5,25.0,516.0
70.0,-2.56,25.0,516.0
70.0,-2.56,24.0,516.0
70.0,-2.63,25.0,516.0
70.0,-2.63,25.0,516.0
70.0,-2.63,25.0,516.0
70.0,-2.69,24.0,516.0
70.0,-2.69,25.0,516.0
70.0,-2.75,24.0,516.0
70.0,-2.75,24.0,516.0
70.0,-2.75,24.0,515.0
70.0,-2.75,25.0,516.0
70.0,-2.75,24.0,516.0
70.0,-2.75,24.0,516.0
70.0,-2.75,24.0,516.0
70.0,-2.75,24.0,516.0
70.0,-2.75,24.0,516.0
70.0,-2.75,24.0,516.0
70.0,-2.75,24.0,516.0
70.0,-2.75,24.0,522.0
70.0,-0.81,24.0,522.0
70.0,-1.25,24.0,522.0
70.0,-1.25,24.0,522.0
70.0,-1.25,24.0,522.0
70.0,-1.31,24.0,522.0
70.0,-1.31,24.0,522.0
70.0,-1.31,24.0,522.0
70.0,-1.31,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,521.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,521.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,521.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,521.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,522.0
70.0,-1.37,24.0,521.0
60.0,-1.37,25.0,500.0
60.0,-10.06,28.0,479.0
60.0,-15.13,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,479.0
60.0,-15.19,28.0,478.0
50.0,-15.31,29.0,453.0
50.0,-25.0,32.0,434.0
50.0,-29.5,32.0,433.0
50.0,-29.56,32.0,434.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,434.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,434.0
50.0,-29.56,32.0,434.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,434.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,434.0
50.0,-29.56,32.0,434.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,434.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
50.0,-29.56,32.0,433.0
40.0,-29.56,34.0,409.0
40.0,-39.38,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,386.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
40.0,-43.88,37.0,387.0
